ADMIN_DATE,RECIP_ID
2020-12-14,178
2020-12-15,564
2020-12-16,1383
2020-12-17,1694
2020-12-18,2670
2020-12-19,431
2020-12-20,91
2020-12-21,2608
2020-12-22,4947
2020-12-23,9250
2020-12-24,1786
2020-12-25,1
2020-12-26,605
2020-12-27,491
2020-12-28,8425
2020-12-29,7512
2020-12-30,9543
2020-12-31,5040
2021-01-01,265
2021-01-02,1970
2021-01-03,1291
2021-01-04,6123
2021-01-05,7404
2021-01-06,8561
2021-01-07,8169
2021-01-08,10453
2021-01-09,3306
2021-01-10,1291
2021-01-11,7807
2021-01-12,8882
2021-01-13,8994
2021-01-14,9279
2021-01-15,7354
2021-01-16,3745
2021-01-17,1456
2021-01-18,8365
2021-01-19,8237
2021-01-20,11984
2021-01-21,10142
2021-01-22,10108
2021-01-23,3071
2021-01-24,2102
2021-01-25,10434
2021-01-26,10322
2021-01-27,16340
2021-01-28,13761
2021-01-29,14570
2021-01-30,3937
2021-01-31,2375
2021-02-01,12123
2021-02-02,14042
2021-02-03,19428
2021-02-04,15423
2021-02-05,27988
2021-02-06,17259
2021-02-07,6333
2021-02-08,14697
2021-02-09,18591
2021-02-10,27846
2021-02-11,27740
2021-02-12,31319
2021-02-13,14060
2021-02-14,4277
2021-02-15,11507
2021-02-16,13321
2021-02-17,22622
2021-02-18,20902
2021-02-19,20280
2021-02-20,7028
2021-02-21,1964
2021-02-22,7454
2021-02-23,14155
2021-02-24,25645
2021-02-25,26717
2021-02-26,29204
2021-02-27,15286
2021-02-28,4557
2021-03-01,13152
2021-03-02,18917
2021-03-03,32955
2021-03-04,36647
2021-03-05,47857
2021-03-06,24527
2021-03-07,6587
2021-03-08,21231
2021-03-09,28814
2021-03-10,32914
2021-03-11,41948
2021-03-12,45056
2021-03-13,21264
2021-03-14,4515
2021-03-15,15448
2021-03-16,30492
2021-03-17,35109
2021-03-18,38397
2021-03-19,33558
2021-03-20,15057
2021-03-21,5734
2021-03-22,14670
2021-03-23,22681
2021-03-24,37190
2021-03-25,48504
2021-03-26,40196
2021-03-27,18421
2021-03-28,5466
2021-03-29,19918
2021-03-30,28326
2021-03-31,38217
2021-04-01,45286
2021-04-02,32465
2021-04-03,16156
2021-04-04,2550
2021-04-05,21910
2021-04-06,36929
2021-04-07,43415
2021-04-08,50478
2021-04-09,48958
2021-04-10,23964
2021-04-11,7798
2021-04-12,21781
2021-04-13,28423
2021-04-14,31943
2021-04-15,35567
2021-04-16,32468
2021-04-17,18236
2021-04-18,6076
2021-04-19,5085
