ADMIN_DATE,RECIP_ID
2020-12-14,178
2020-12-15,564
2020-12-16,1385
2020-12-17,1698
2020-12-18,2672
2020-12-19,432
2020-12-20,92
2020-12-21,2609
2020-12-22,4953
2020-12-23,9256
2020-12-24,1788
2020-12-25,1
2020-12-26,605
2020-12-27,492
2020-12-28,8660
2020-12-29,7499
2020-12-30,9653
2020-12-31,5054
2021-01-01,234
2021-01-02,1972
2021-01-03,1380
2021-01-04,6109
2021-01-05,7466
2021-01-06,8662
2021-01-07,8201
2021-01-08,10491
2021-01-09,3365
2021-01-10,1332
2021-01-11,7821
2021-01-12,8923
2021-01-13,9042
2021-01-14,9436
2021-01-15,7311
2021-01-16,3806
2021-01-17,1458
2021-01-18,8538
2021-01-19,8348
2021-01-20,12211
2021-01-21,10270
2021-01-22,10177
2021-01-23,3221
2021-01-24,2298
2021-01-25,10556
2021-01-26,10435
2021-01-27,16727
2021-01-28,13928
2021-01-29,14810
2021-01-30,3983
2021-01-31,2454
2021-02-01,12341
2021-02-02,14253
2021-02-03,19619
2021-02-04,15495
2021-02-05,28175
2021-02-06,17330
2021-02-07,6401
2021-02-08,16842
2021-02-09,18788
2021-02-10,28095
2021-02-11,27819
2021-02-12,31457
2021-02-13,14463
2021-02-14,4352
2021-02-15,11632
2021-02-16,13460
2021-02-17,22775
2021-02-18,21050
2021-02-19,20411
2021-02-20,7096
2021-02-21,2024
2021-02-22,7544
2021-02-23,14342
2021-02-24,25834
2021-02-25,26996
2021-02-26,29467
2021-02-27,15404
2021-02-28,4637
2021-03-01,13330
2021-03-02,19042
2021-03-03,33132
2021-03-04,37752
2021-03-05,48279
2021-03-06,24967
2021-03-07,6619
2021-03-08,21372
2021-03-09,28968
2021-03-10,33108
2021-03-11,42240
2021-03-12,46179
2021-03-13,21824
2021-03-14,5028
2021-03-15,16832
2021-03-16,30853
2021-03-17,35326
2021-03-18,39057
2021-03-19,33910
2021-03-20,15105
2021-03-21,5736
2021-03-22,14738
2021-03-23,22846
2021-03-24,37575
2021-03-25,49122
2021-03-26,40818
2021-03-27,18703
2021-03-28,5416
2021-03-29,20410
2021-03-30,28660
2021-03-31,38617
2021-04-01,46081
2021-04-02,32945
2021-04-03,16213
2021-04-04,2555
2021-04-05,22184
2021-04-06,37263
2021-04-07,44065
2021-04-08,51568
2021-04-09,50033
2021-04-10,24302
2021-04-11,8227
2021-04-12,22255
2021-04-13,28876
2021-04-14,33067
2021-04-15,37104
2021-04-16,33492
2021-04-17,19302
2021-04-18,6947
2021-04-19,15819
2021-04-20,30724
2021-04-21,32724
2021-04-22,36462
2021-04-23,32281
2021-04-24,18152
2021-04-25,4826
2021-04-26,15991
2021-04-27,25043
2021-04-28,29397
2021-04-29,29407
2021-04-30,29898
2021-05-01,12717
2021-05-02,5284
2021-05-03,14557
2021-05-04,19258
2021-05-05,22216
2021-05-06,23211
2021-05-07,21840
2021-05-08,12770
2021-05-09,4391
2021-05-10,10019
2021-05-11,14078
2021-05-12,16450
2021-05-13,20994
2021-05-14,24250
2021-05-15,13672
2021-05-16,6553
2021-05-17,13249
2021-05-18,15805
2021-05-19,16965
2021-05-20,15177
2021-05-21,18944
2021-05-22,8382
2021-05-23,3625
2021-05-24,8520
2021-05-25,9109
2021-05-26,9822
2021-05-27,9444
2021-05-28,9230
2021-05-29,3901
2021-05-30,2028
2021-05-31,752
2021-06-01,7100
2021-06-02,7206
2021-06-03,8151
2021-06-04,11190
2021-06-05,6374
2021-06-06,3419
2021-06-07,8116
2021-06-08,7735
2021-06-09,8900
2021-06-10,8044
2021-06-11,10277
2021-06-12,4943
2021-06-13,2646
2021-06-14,6873
2021-06-15,6426
2021-06-16,6550
2021-06-17,5651
2021-06-18,6951
2021-06-19,3038
2021-06-20,1604
2021-06-21,3954
2021-06-22,4377
2021-06-23,4802
2021-06-24,4344
2021-06-25,5175
2021-06-26,2649
2021-06-27,1355
2021-06-28,3847
2021-06-29,3118
2021-06-30,3838
2021-07-01,3598
2021-07-02,3946
2021-07-03,1649
2021-07-04,371
2021-07-05,2408
2021-07-06,3396
2021-07-07,3747
2021-07-08,3255
2021-07-09,4246
2021-07-10,1994
2021-07-11,1178
2021-07-12,3294
2021-07-13,3040
2021-07-14,3269
2021-07-15,3355
2021-07-16,4169
2021-07-17,1933
2021-07-18,1082
2021-07-19,3750
2021-07-20,3639
2021-07-21,4017
2021-07-22,3877
2021-07-23,4630
2021-07-24,2378
2021-07-25,269
