ADMIN_DATE,RECIP_ID
2020-12-14,178
2020-12-15,563
2020-12-16,1382
2020-12-17,1686
2020-12-18,2664
2020-12-19,430
2020-12-20,90
2020-12-21,2607
2020-12-22,4943
2020-12-23,9245
2020-12-24,1785
2020-12-25,1
2020-12-26,605
2020-12-27,488
2020-12-28,8409
2020-12-29,7487
2020-12-30,9529
2020-12-31,5033
2021-01-01,262
2021-01-02,1969
2021-01-03,1286
2021-01-04,6107
2021-01-05,7391
2021-01-06,8537
2021-01-07,8162
2021-01-08,10447
2021-01-09,3320
2021-01-10,1283
2021-01-11,7775
2021-01-12,8842
2021-01-13,8981
2021-01-14,9241
2021-01-15,7339
2021-01-16,3738
2021-01-17,1444
2021-01-18,8351
2021-01-19,8217
2021-01-20,11948
2021-01-21,10102
2021-01-22,10073
2021-01-23,3065
2021-01-24,2097
2021-01-25,10415
2021-01-26,10298
2021-01-27,16283
2021-01-28,13705
2021-01-29,14499
2021-01-30,3906
2021-01-31,2329
2021-02-01,12088
2021-02-02,14018
2021-02-03,19376
2021-02-04,15403
2021-02-05,27925
2021-02-06,17159
2021-02-07,6316
2021-02-08,14555
2021-02-09,18526
2021-02-10,27762
2021-02-11,27674
2021-02-12,31191
2021-02-13,14011
2021-02-14,4243
2021-02-15,11477
2021-02-16,13280
2021-02-17,22512
2021-02-18,20838
2021-02-19,20107
2021-02-20,6990
2021-02-21,1944
2021-02-22,7387
2021-02-23,14132
2021-02-24,25561
2021-02-25,26585
2021-02-26,28860
2021-02-27,14703
2021-02-28,4343
2021-03-01,13091
2021-03-02,19334
2021-03-03,32650
2021-03-04,36319
2021-03-05,47269
2021-03-06,24457
2021-03-07,6530
2021-03-08,21142
2021-03-09,28519
2021-03-10,32119
2021-03-11,40864
2021-03-12,43559
2021-03-13,20778
2021-03-14,4387
2021-03-15,13986
2021-03-16,27608
2021-03-17,21875
