ADMIN_DATE,RECIP_ID
2020-12-14,178
2020-12-15,563
2020-12-16,1380
2020-12-17,1676
2020-12-18,2661
2020-12-19,430
2020-12-20,90
2020-12-21,2607
2020-12-22,4943
2020-12-23,9245
2020-12-24,1785
2020-12-25,1
2020-12-26,605
2020-12-27,488
2020-12-28,8408
2020-12-29,7488
2020-12-30,9518
2020-12-31,5028
2021-01-01,262
2021-01-02,1967
2021-01-03,1284
2021-01-04,6105
2021-01-05,7393
2021-01-06,8531
2021-01-07,8162
2021-01-08,10547
2021-01-09,3459
2021-01-10,1287
2021-01-11,7754
2021-01-12,8836
2021-01-13,8964
2021-01-14,9241
2021-01-15,7393
2021-01-16,3737
2021-01-17,1444
2021-01-18,8412
2021-01-19,8214
2021-01-20,11963
2021-01-21,10080
2021-01-22,10071
2021-01-23,3057
2021-01-24,2091
2021-01-25,10404
2021-01-26,10304
2021-01-27,16249
2021-01-28,13756
2021-01-29,14415
2021-01-30,3891
2021-01-31,2326
2021-02-01,12056
2021-02-02,14002
2021-02-03,19370
2021-02-04,15384
2021-02-05,27862
2021-02-06,17087
2021-02-07,6271
2021-02-08,14513
2021-02-09,18473
2021-02-10,27718
2021-02-11,27593
2021-02-12,31213
2021-02-13,14090
2021-02-14,4375
2021-02-15,11643
2021-02-16,13294
2021-02-17,22516
2021-02-18,20775
2021-02-19,20039
2021-02-20,6988
2021-02-21,1923
2021-02-22,7380
2021-02-23,14112
2021-02-24,25536
2021-02-25,26505
2021-02-26,28776
2021-02-27,14680
2021-02-28,4332
2021-03-01,13001
2021-03-02,19228
2021-03-03,31288
2021-03-04,32239
2021-03-05,38847
2021-03-06,20597
2021-03-07,5116
2021-03-08,8845
