ADMIN_DATE,RECIP_ID
2020-12-14,178
2020-12-15,564
2020-12-16,1383
2020-12-17,1694
2020-12-18,2670
2020-12-19,431
2020-12-20,91
2020-12-21,2608
2020-12-22,4947
2020-12-23,9250
2020-12-24,1786
2020-12-25,1
2020-12-26,605
2020-12-27,491
2020-12-28,8429
2020-12-29,7514
2020-12-30,9545
2020-12-31,5040
2021-01-01,265
2021-01-02,1970
2021-01-03,1291
2021-01-04,6124
2021-01-05,7406
2021-01-06,8566
2021-01-07,8172
2021-01-08,10455
2021-01-09,3306
2021-01-10,1292
2021-01-11,7809
2021-01-12,8882
2021-01-13,8995
2021-01-14,9283
2021-01-15,7356
2021-01-16,3746
2021-01-17,1457
2021-01-18,8369
2021-01-19,8235
2021-01-20,11989
2021-01-21,10143
2021-01-22,10111
2021-01-23,3072
2021-01-24,2104
2021-01-25,10436
2021-01-26,10321
2021-01-27,16347
2021-01-28,13769
2021-01-29,14578
2021-01-30,3939
2021-01-31,2377
2021-02-01,12126
2021-02-02,14045
2021-02-03,19434
2021-02-04,15424
2021-02-05,27986
2021-02-06,17260
2021-02-07,6335
2021-02-08,14700
2021-02-09,18595
2021-02-10,27856
2021-02-11,27742
2021-02-12,31328
2021-02-13,14064
2021-02-14,4280
2021-02-15,11512
2021-02-16,13326
2021-02-17,22631
2021-02-18,20911
2021-02-19,20289
2021-02-20,7029
2021-02-21,1966
2021-02-22,7456
2021-02-23,14158
2021-02-24,25653
2021-02-25,26795
2021-02-26,29220
2021-02-27,15292
2021-02-28,4560
2021-03-01,13157
2021-03-02,18924
2021-03-03,32961
2021-03-04,37509
2021-03-05,48059
2021-03-06,24530
2021-03-07,6588
2021-03-08,21234
2021-03-09,28826
2021-03-10,32933
2021-03-11,41953
2021-03-12,45066
2021-03-13,21272
2021-03-14,4521
2021-03-15,16580
2021-03-16,30680
2021-03-17,35119
2021-03-18,38440
2021-03-19,33639
2021-03-20,15062
2021-03-21,5739
2021-03-22,14676
2021-03-23,22696
2021-03-24,37217
2021-03-25,48672
2021-03-26,40156
2021-03-27,18422
2021-03-28,5467
2021-03-29,19917
2021-03-30,28345
2021-03-31,38250
2021-04-01,45321
2021-04-02,32470
2021-04-03,16159
2021-04-04,2547
2021-04-05,21721
2021-04-06,36857
2021-04-07,43489
2021-04-08,50764
2021-04-09,49020
2021-04-10,23986
2021-04-11,7803
2021-04-12,21821
2021-04-13,28746
2021-04-14,32463
2021-04-15,36175
2021-04-16,33019
2021-04-17,19020
2021-04-18,6262
2021-04-19,14591
2021-04-20,27591
2021-04-21,27894
2021-04-22,19106
