ADMIN_DATE,RECIP_ID
2020-12-14,178
2020-12-15,564
2020-12-16,1383
2020-12-17,1694
2020-12-18,2670
2020-12-19,431
2020-12-20,91
2020-12-21,2608
2020-12-22,4947
2020-12-23,9250
2020-12-24,1786
2020-12-25,1
2020-12-26,605
2020-12-27,490
2020-12-28,8438
2020-12-29,7516
2020-12-30,9546
2020-12-31,5045
2021-01-01,274
2021-01-02,1971
2021-01-03,1292
2021-01-04,6128
2021-01-05,7419
2021-01-06,8582
2021-01-07,8180
2021-01-08,10464
2021-01-09,3394
2021-01-10,1313
2021-01-11,7818
2021-01-12,8895
2021-01-13,9017
2021-01-14,9308
2021-01-15,7363
2021-01-16,3795
2021-01-17,1458
2021-01-18,8410
2021-01-19,8256
2021-01-20,12012
2021-01-21,10154
2021-01-22,10127
2021-01-23,3077
2021-01-24,2112
2021-01-25,10449
2021-01-26,10343
2021-01-27,16376
2021-01-28,13789
2021-01-29,14613
2021-01-30,3942
2021-01-31,2384
2021-02-01,12145
2021-02-02,14054
2021-02-03,19469
2021-02-04,15444
2021-02-05,28032
2021-02-06,17257
2021-02-07,6363
2021-02-08,14742
2021-02-09,18594
2021-02-10,27867
2021-02-11,27793
2021-02-12,31348
2021-02-13,14077
2021-02-14,4288
2021-02-15,11525
2021-02-16,13358
2021-02-17,22647
2021-02-18,20929
2021-02-19,20302
2021-02-20,7046
2021-02-21,1969
2021-02-22,7475
2021-02-23,14215
2021-02-24,25716
2021-02-25,26838
2021-02-26,29248
2021-02-27,15297
2021-02-28,4576
2021-03-01,13195
2021-03-02,18946
2021-03-03,32988
2021-03-04,37555
2021-03-05,48137
2021-03-06,24556
2021-03-07,6593
2021-03-08,21247
2021-03-09,28856
2021-03-10,32974
2021-03-11,41989
2021-03-12,45204
2021-03-13,21223
2021-03-14,4519
2021-03-15,16621
2021-03-16,30749
2021-03-17,35175
2021-03-18,38850
2021-03-19,33910
2021-03-20,15071
2021-03-21,5707
2021-03-22,14693
2021-03-23,22784
2021-03-24,37439
2021-03-25,49010
2021-03-26,40649
2021-03-27,18586
2021-03-28,5443
2021-03-29,20325
2021-03-30,28573
2021-03-31,38399
2021-04-01,45894
2021-04-02,32760
2021-04-03,16181
2021-04-04,2552
2021-04-05,22076
2021-04-06,37163
2021-04-07,43806
2021-04-08,51422
2021-04-09,49827
2021-04-10,24128
2021-04-11,7798
2021-04-12,22073
2021-04-13,28851
2021-04-14,32844
2021-04-15,36834
2021-04-16,33214
2021-04-17,19094
2021-04-18,6735
2021-04-19,15726
2021-04-20,29991
2021-04-21,31534
2021-04-22,35807
2021-04-23,31789
2021-04-24,18082
2021-04-25,4828
2021-04-26,15142
2021-04-27,24086
2021-04-28,28836
2021-04-29,29009
2021-04-30,29420
2021-05-01,12517
2021-05-02,5288
2021-05-03,14378
2021-05-04,18895
2021-05-05,21326
2021-05-06,22335
2021-05-07,20874
2021-05-08,10677
2021-05-09,4048
2021-05-10,3111
