ADMIN_DATE,RECIP_ID
2020-12-14,178
2020-12-15,564
2020-12-16,1383
2020-12-17,1694
2020-12-18,2670
2020-12-19,431
2020-12-20,91
2020-12-21,2608
2020-12-22,4947
2020-12-23,9250
2020-12-24,1786
2020-12-25,1
2020-12-26,605
2020-12-27,491
2020-12-28,8430
2020-12-29,7514
2020-12-30,9545
2020-12-31,5040
2021-01-01,265
2021-01-02,1970
2021-01-03,1291
2021-01-04,6124
2021-01-05,7406
2021-01-06,8566
2021-01-07,8173
2021-01-08,10456
2021-01-09,3306
2021-01-10,1292
2021-01-11,7809
2021-01-12,8881
2021-01-13,8995
2021-01-14,9284
2021-01-15,7356
2021-01-16,3746
2021-01-17,1457
2021-01-18,8370
2021-01-19,8237
2021-01-20,11990
2021-01-21,10146
2021-01-22,10112
2021-01-23,3072
2021-01-24,2105
2021-01-25,10436
2021-01-26,10322
2021-01-27,16348
2021-01-28,13768
2021-01-29,14579
2021-01-30,3939
2021-01-31,2377
2021-02-01,12125
2021-02-02,14045
2021-02-03,19436
2021-02-04,15424
2021-02-05,27987
2021-02-06,17261
2021-02-07,6335
2021-02-08,14702
2021-02-09,18598
2021-02-10,27856
2021-02-11,27745
2021-02-12,31330
2021-02-13,14064
2021-02-14,4280
2021-02-15,11512
2021-02-16,13328
2021-02-17,22632
2021-02-18,20913
2021-02-19,20292
2021-02-20,7030
2021-02-21,1966
2021-02-22,7456
2021-02-23,14159
2021-02-24,25655
2021-02-25,26795
2021-02-26,29221
2021-02-27,15293
2021-02-28,4560
2021-03-01,13158
2021-03-02,18927
2021-03-03,32964
2021-03-04,37513
2021-03-05,48066
2021-03-06,24531
2021-03-07,6589
2021-03-08,21235
2021-03-09,28828
2021-03-10,32937
2021-03-11,41956
2021-03-12,45068
2021-03-13,21272
2021-03-14,4521
2021-03-15,16585
2021-03-16,30683
2021-03-17,35125
2021-03-18,38484
2021-03-19,33662
2021-03-20,15063
2021-03-21,5739
2021-03-22,14678
2021-03-23,22700
2021-03-24,37224
2021-03-25,48735
2021-03-26,40223
2021-03-27,18452
2021-03-28,5468
2021-03-29,19928
2021-03-30,28364
2021-03-31,38273
2021-04-01,45464
2021-04-02,32498
2021-04-03,16164
2021-04-04,2550
2021-04-05,21724
2021-04-06,36861
2021-04-07,43501
2021-04-08,50896
2021-04-09,49058
2021-04-10,23986
2021-04-11,7803
2021-04-12,21819
2021-04-13,28760
2021-04-14,32594
2021-04-15,36209
2021-04-16,33082
2021-04-17,19057
2021-04-18,6262
2021-04-19,14602
2021-04-20,28247
2021-04-21,28788
2021-04-22,32024
2021-04-23,28598
2021-04-24,8395
