ADMIN_DATE,RECIP_ID
2020-12-14,178
2020-12-15,567
2020-12-16,1385
2020-12-17,1674
2020-12-18,2675
2020-12-19,430
2020-12-20,90
2020-12-21,2610
2020-12-22,4955
2020-12-23,9294
2020-12-24,1795
2020-12-25,1
2020-12-26,605
2020-12-27,489
2020-12-28,8432
2020-12-29,7503
2020-12-30,9536
2020-12-31,5035
2021-01-01,263
2021-01-02,1967
2021-01-03,1284
2021-01-04,6117
2021-01-05,7403
2021-01-06,8549
2021-01-07,8173
2021-01-08,10558
2021-01-09,3464
2021-01-10,1288
2021-01-11,7760
2021-01-12,8847
2021-01-13,8967
2021-01-14,9251
2021-01-15,7401
2021-01-16,3741
2021-01-17,1444
2021-01-18,8416
2021-01-19,8221
2021-01-20,11984
2021-01-21,10090
2021-01-22,10092
2021-01-23,3055
2021-01-24,2095
2021-01-25,10413
2021-01-26,10309
2021-01-27,16254
2021-01-28,13753
2021-01-29,14413
2021-01-30,3891
2021-01-31,2326
2021-02-01,12061
2021-02-02,14064
2021-02-03,19371
2021-02-04,15383
2021-02-05,27864
2021-02-06,17097
2021-02-07,6274
2021-02-08,14504
2021-02-09,18118
2021-02-10,27733
2021-02-11,27588
2021-02-12,31202
2021-02-13,14088
2021-02-14,4369
2021-02-15,11641
2021-02-16,11726
2021-02-17,22524
2021-02-18,20768
2021-02-19,20034
2021-02-20,6976
2021-02-21,1922
2021-02-22,7377
2021-02-23,14102
2021-02-24,25527
2021-02-25,26469
2021-02-26,28547
2021-02-27,14669
2021-02-28,4327
2021-03-01,13038
2021-03-02,19179
2021-03-03,31142
2021-03-04,31729
2021-03-05,24293
