ADMIN_DATE,RECIP_ID
2020-12-14,178
2020-12-15,564
2020-12-16,1383
2020-12-17,1697
2020-12-18,2671
2020-12-19,431
2020-12-20,91
2020-12-21,2609
2020-12-22,4949
2020-12-23,9250
2020-12-24,1786
2020-12-25,1
2020-12-26,605
2020-12-27,491
2020-12-28,8643
2020-12-29,7486
2020-12-30,9642
2020-12-31,5053
2021-01-01,231
2021-01-02,1965
2021-01-03,1375
2021-01-04,6102
2021-01-05,7455
2021-01-06,8640
2021-01-07,8194
2021-01-08,10472
2021-01-09,3358
2021-01-10,1329
2021-01-11,7808
2021-01-12,8900
2021-01-13,9025
2021-01-14,9418
2021-01-15,7296
2021-01-16,3800
2021-01-17,1455
2021-01-18,8535
2021-01-19,8318
2021-01-20,12184
2021-01-21,10215
2021-01-22,10143
2021-01-23,3149
2021-01-24,2291
2021-01-25,10531
2021-01-26,10397
2021-01-27,16669
2021-01-28,13895
2021-01-29,14735
2021-01-30,3946
2021-01-31,2440
2021-02-01,12294
2021-02-02,14217
2021-02-03,19552
2021-02-04,15463
2021-02-05,28083
2021-02-06,17315
2021-02-07,6418
2021-02-08,14817
2021-02-09,18729
2021-02-10,28028
2021-02-11,27766
2021-02-12,31373
2021-02-13,14421
2021-02-14,4330
2021-02-15,11592
2021-02-16,13417
2021-02-17,22694
2021-02-18,20987
2021-02-19,20344
2021-02-20,7078
2021-02-21,2016
2021-02-22,7508
2021-02-23,14295
2021-02-24,25768
2021-02-25,26930
2021-02-26,29374
2021-02-27,15342
2021-02-28,4609
2021-03-01,13274
2021-03-02,18985
2021-03-03,33045
2021-03-04,37655
2021-03-05,48211
2021-03-06,24942
2021-03-07,6609
2021-03-08,21333
2021-03-09,28896
2021-03-10,33024
2021-03-11,42171
2021-03-12,45907
2021-03-13,21767
2021-03-14,4972
2021-03-15,16757
2021-03-16,30787
2021-03-17,35272
2021-03-18,39004
2021-03-19,33838
2021-03-20,15088
2021-03-21,5728
2021-03-22,14716
2021-03-23,22816
2021-03-24,37524
2021-03-25,49061
2021-03-26,40742
2021-03-27,18642
2021-03-28,5416
2021-03-29,20365
2021-03-30,28619
2021-03-31,38534
2021-04-01,45924
2021-04-02,32869
2021-04-03,16162
2021-04-04,2545
2021-04-05,22072
2021-04-06,37208
2021-04-07,43957
2021-04-08,51484
2021-04-09,49957
2021-04-10,24282
2021-04-11,8175
2021-04-12,22187
2021-04-13,28835
2021-04-14,32997
2021-04-15,37020
2021-04-16,33371
2021-04-17,19268
2021-04-18,6777
2021-04-19,15729
2021-04-20,30211
2021-04-21,31727
2021-04-22,35875
2021-04-23,31697
2021-04-24,18110
2021-04-25,4828
2021-04-26,15618
2021-04-27,24772
2021-04-28,29131
2021-04-29,29197
2021-04-30,29605
2021-05-01,12636
2021-05-02,5283
2021-05-03,14481
2021-05-04,19011
2021-05-05,21801
2021-05-06,22939
2021-05-07,21647
2021-05-08,12514
2021-05-09,4323
2021-05-10,9772
2021-05-11,13723
2021-05-12,16301
2021-05-13,20730
2021-05-14,23718
2021-05-15,13406
2021-05-16,6369
2021-05-17,12843
2021-05-18,15640
2021-05-19,16871
2021-05-20,14945
2021-05-21,18848
2021-05-22,8224
2021-05-23,3551
2021-05-24,8217
2021-05-25,9103
2021-05-26,9771
2021-05-27,9153
2021-05-28,9092
2021-05-29,3893
2021-05-30,2025
2021-05-31,746
2021-06-01,7063
2021-06-02,7249
2021-06-03,7927
2021-06-04,11048
2021-06-05,6351
2021-06-06,3409
2021-06-07,7919
2021-06-08,7602
2021-06-09,8249
2021-06-10,7451
2021-06-11,8407
2021-06-12,4480
2021-06-13,560
