ADMIN_DATE,RECIP_ID
2020-12-14,178
2020-12-15,565
2020-12-16,1389
2020-12-17,1708
2020-12-18,2685
2020-12-19,433
2020-12-20,95
2020-12-21,2613
2020-12-22,4956
2020-12-23,9278
2020-12-24,1795
2020-12-25,1
2020-12-26,605
2020-12-27,491
2020-12-28,8774
2020-12-29,7631
2020-12-30,9804
2020-12-31,5166
2021-01-01,236
2021-01-02,1976
2021-01-03,1380
2021-01-04,6216
2021-01-05,7579
2021-01-06,8800
2021-01-07,8289
2021-01-08,10549
2021-01-09,3370
2021-01-10,1343
2021-01-11,7883
2021-01-12,8970
2021-01-13,9104
2021-01-14,9497
2021-01-15,7358
2021-01-16,3815
2021-01-17,1494
2021-01-18,8521
2021-01-19,8430
2021-01-20,12270
2021-01-21,10340
2021-01-22,10220
2021-01-23,3237
2021-01-24,2308
2021-01-25,10683
2021-01-26,10578
2021-01-27,16987
2021-01-28,14090
2021-01-29,14912
2021-01-30,4049
2021-01-31,2477
2021-02-01,12481
2021-02-02,14488
2021-02-03,19865
2021-02-04,15592
2021-02-05,28301
2021-02-06,17360
2021-02-07,6422
2021-02-08,16959
2021-02-09,18899
2021-02-10,28198
2021-02-11,27917
2021-02-12,31548
2021-02-13,14535
2021-02-14,4386
2021-02-15,11689
2021-02-16,13527
2021-02-17,22980
2021-02-18,21135
2021-02-19,20497
2021-02-20,7139
2021-02-21,2057
2021-02-22,7599
2021-02-23,14399
2021-02-24,25929
2021-02-25,27090
2021-02-26,29606
2021-02-27,15477
2021-02-28,4678
2021-03-01,13429
2021-03-02,19202
2021-03-03,33290
2021-03-04,37845
2021-03-05,48412
2021-03-06,25003
2021-03-07,6605
2021-03-08,21432
2021-03-09,29251
2021-03-10,33583
2021-03-11,42501
2021-03-12,46289
2021-03-13,21906
2021-03-14,5083
2021-03-15,16958
2021-03-16,30938
2021-03-17,35465
2021-03-18,39171
2021-03-19,33997
2021-03-20,15139
2021-03-21,5765
2021-03-22,14780
2021-03-23,22901
2021-03-24,37689
2021-03-25,49225
2021-03-26,40924
2021-03-27,18784
2021-03-28,5444
2021-03-29,20484
2021-03-30,29021
2021-03-31,39018
2021-04-01,46320
2021-04-02,33032
2021-04-03,16234
2021-04-04,2575
2021-04-05,22229
2021-04-06,37361
2021-04-07,44158
2021-04-08,51656
2021-04-09,50150
2021-04-10,24331
2021-04-11,8238
2021-04-12,22349
2021-04-13,28962
2021-04-14,33144
2021-04-15,37189
2021-04-16,33597
2021-04-17,20195
2021-04-18,6916
2021-04-19,15908
2021-04-20,30767
2021-04-21,32790
2021-04-22,36619
2021-04-23,32321
2021-04-24,18172
2021-04-25,4836
2021-04-26,16055
2021-04-27,25097
2021-04-28,29465
2021-04-29,29463
2021-04-30,29977
2021-05-01,12736
2021-05-02,5292
2021-05-03,14594
2021-05-04,19313
2021-05-05,22253
2021-05-06,23245
2021-05-07,21898
2021-05-08,12789
2021-05-09,4398
2021-05-10,10043
2021-05-11,14122
2021-05-12,16496
2021-05-13,21131
2021-05-14,24315
2021-05-15,13810
2021-05-16,6564
2021-05-17,13274
2021-05-18,15830
2021-05-19,17007
2021-05-20,15238
2021-05-21,19014
2021-05-22,8395
2021-05-23,3630
2021-05-24,8533
2021-05-25,9143
2021-05-26,9849
2021-05-27,9496
2021-05-28,9300
2021-05-29,3907
2021-05-30,2031
2021-05-31,761
2021-06-01,7115
2021-06-02,7229
2021-06-03,8259
2021-06-04,11225
2021-06-05,6503
2021-06-06,3423
2021-06-07,8152
2021-06-08,7760
2021-06-09,8933
2021-06-10,8058
2021-06-11,10310
2021-06-12,4963
2021-06-13,2651
2021-06-14,6898
2021-06-15,6437
2021-06-16,6574
2021-06-17,5685
2021-06-18,6997
2021-06-19,3042
2021-06-20,1608
2021-06-21,3973
2021-06-22,4402
2021-06-23,4847
2021-06-24,4359
2021-06-25,5211
2021-06-26,2661
2021-06-27,1349
2021-06-28,3868
2021-06-29,3744
